Landmarkcoord1_,Landmarkcoord2_,Landmarkcoord3_
63.7217,-43.4467,-19.003
-2.0187,1.61042,0.720199
-30.8762,2.67665,-15.8074
-11.697,12.3041,-28.2838
57.0998,13.9322,54.1422
-8.73795,-10.1033,1.2762
-48.1559,0.623487,14.3729
21.1459,-76.6004,40.8468
-3.54635,6.18919,2.15807
34.6803,-43.6107,-49.7158
-7.02298,-29.9583,-53.4992
-3.5035,-1.46748,-2.61104
1.90808,45.2685,-47.8438
8.05476,-30.3568,-64.0127
2.3262,2.61252,2.39657
0.393042,-9.1859,6.92978
-81.0318,28.8728,-1.10895
73.9469,-54.0092,35.4378
-3.83674,7.43379,-6.27749
-26.8893,-9.35829,10.0884
59.8083,-51.8047,-59.8685
53.5121,32.7607,33.6092
34.9008,-2.96626,71.4087
19.0942,10.7928,-31.5039
-26.1345,-26.8267,3.14582
-36.0488,33.0856,-32.7644
-10.8484,7.62948,-34.807
-12.2531,10.6708,-4.18213
-77.7571,-37.507,14.6536
-0.227743,0.109249,-0.534751
-44.0755,54.4292,-27.957
-77.2205,-3.501,35.1839
23.5231,-11.7861,42.9101
-20.761,-75.4242,20.1697
4.2844,8.78524,0.173951
-27.5112,41.7582,52.1065
50.887,14.9079,13.8326
-21.655,64.0685,-36.8707
83.8575,5.82412,-7.33894
22.484,46.6134,26.3923
72.0142,22.2476,-14.5688
-15.0863,-41.8091,21.5399
44.5501,68.8484,-46.3334
34.4637,14.7612,-58.5458
7.49883,-1.33813,-7.91495
24.1077,31.148,-20.2991
-13.064,-51.1609,-11.6998
16.9562,-11.3056,-8.86558
6.61921,14.771,30.1291
-2.28205,1.42228,1.43012
12.7884,23.7699,20.4316
-5.6525,31.6819,29.7375
50.0627,38.0616,40.8854
-26.9493,-0.633913,24.7072
60.1283,-44.1042,-31.6627
2.54375,16.2109,26.494
4.46908,-11.9269,-4.01651
74.9823,20.911,20.5629
-3.99179,-6.7975,-1.23648
52.8935,14.2227,-71.255
3.22712,-8.75061,-9.02852
-11.1526,0.98101,23.1846
-2.72711,25.6563,-43.5677
3.42699,-16.428,12.7738
-17.021,77.7298,-44.1469
-37.464,-11.6229,36.4964
27.5771,-70.4443,15.3963
-52.7848,-55.6978,-13.3478
38.8293,-48.8982,40.098
2.26916,-56.1176,-38.2639
11.9017,58.8547,-72.9161
-20.5296,-19.1794,-69.1693
25.2409,-55.5179,-35.9515
-5.79497,4.68015,2.48268
44.8911,-40.1549,-36.9427
-38.556,-13.1497,31.0854
51.4263,-21.098,2.12836
8.46827,7.31069,-9.90041
-25.6719,21.2054,67.8568
-19.6822,20.335,4.88532
7.05134,15.2007,-20.6653
-18.3567,-69.16,-26.5109
-17.5807,60.0264,-9.79445
-50.3333,-1.62493,11.4938
0.290758,0.0562115,-0.181443
44.9599,37.2315,-58.8138
-67.3857,12.7713,-67.4714
9.59647,-43.0664,-26.5907
-37.2355,20.0494,-31.0716
-26.1418,-21.2236,-38.6829
27.4261,-16.7259,-55.4901
20.2244,-13.7043,31.6928
-34.1955,-17.8121,-19.8694
5.80287,34.9467,28.8301
-7.52087,-4.98911,2.24281
-8.85282,23.9707,31.2603
-0.910111,-9.13365,11.7193
13.3414,-63.8629,29.0616
-5.22164,6.8241,2.18954
-35.0905,-56.3578,44.9629
-12.9464,-64.8276,60.5542
22.7395,2.77381,0.0624243
8.52934,26.4491,-20.7856
26.9384,39.377,-19.0101
-40.0691,50.985,-51.3223
13.9878,96.9914,18.0638
65.5792,16.9807,73.4706
-11.687,28.6255,19.5238
-12.3618,36.4288,35.5374
-5.49258,-92.2706,-7.43274
4.17108,-2.1025,2.72152
6.56926,-0.111577,1.43323
17.9687,54.7551,-31.7546
-51.6658,-47.3923,24.9469
7.14687,34.2834,24.252
-24.3934,9.50692,-8.1694
-0.987403,-2.25872,0.718224
-50.7296,70.0202,-3.77245
55.6532,55.0799,-52.1421
4.20361,30.015,29.4857
28.6622,19.2885,6.13144
63.0691,-4.36136,-69.9999
12.3255,19.2694,17.738
23.8752,-23.7143,-6.51797
-10.2134,0.475351,12.0382
3.25258,3.68147,6.53195
-7.81167,-23.9344,-28.2111
20.6549,26.9789,5.91402
81.4357,23.3461,-0.143204
-27.4205,3.31649,60.6846
-43.0327,-49.4878,-49.1567
-27.9528,-30.2296,-11.1705
26.5118,-26.5103,38.0235
-47.0175,-59.995,-0.268822
-57.5399,-51.0367,23.2487
34.0049,49.3628,-2.64736
21.6678,-57.1271,43.4825
52.4531,-66.3739,13.7438
87.9149,12.547,35.5265
29.1366,60.9114,-37.956
18.034,48.9402,-2.45789
-0.095149,-8.92952,-10.0008
-8.12798,9.0158,6.27467
17.4353,-14.1621,-25.7524
-5.39375,-2.21948,-2.66895
-16.1531,38.3187,-10.6574
42.5271,-52.4961,49.5364
23.9734,-25.3895,-88.6282
40.905,58.6593,37.3038
-37.6744,17.0161,21.2824
-20.9851,11.5769,-8.99183
29.425,-40.1526,26.9089
11.226,9.84524,-13.0471
-61.7429,-0.311857,35.6989
3.59494,-0.137562,3.77576
16.4441,-7.84819,14.5739
-18.7187,3.26211,11.5641
11.4216,42.8345,-49.6442
80.8901,21.7254,53.9711
19.4527,-60.7732,25.1246
1.83716,2.24014,-1.05742
23.5417,-22.3288,12.512
34.3665,21.995,34.1695
14.132,-43.9577,38.1117
22.2155,-37.2303,8.78014
-0.0810459,-2.67221,-2.64798
50.0001,-27.2655,-11.92
-71.318,14.8143,59.8593
-12.0572,-12.3742,-17.5375
5.04647,-0.31115,-0.741829
43.7805,70.1268,-42.2623
1.59786,-68.4446,-10.1856
16.0859,14.6052,22.7971
-19.2262,-16.0181,41.5481
25.5305,-18.4425,-84.1514
-9.61364,-20.0488,7.56772
6.81487,51.7794,-53.3534
-0.435851,4.34038,6.24097
58.3258,49.3462,-15.3398
18.166,-19.6529,13.3489
-52.2162,27.3382,-16.159
48.9306,42.7381,8.19308
55.0206,-34.3573,14.9984
-11.955,-15.2595,83.9625
18.1,-4.8932,24.221
-57.5607,10.5862,-69.8426
57.1376,40.8853,64.2348
-40.9044,6.45366,-12.5978
-17.8112,-18.2502,-36.5491
-55.1444,26.5196,-71.2341
-15.5787,-15.6853,-14.5338
0.561204,-0.451037,72.1849
44.861,-49.9175,-45.9711
79.538,5.16001,-59.1889
-15.0429,14.0801,-29.0395
0.389171,-55.004,-70.0786
39.1005,-80.395,18.9712
6.87024,22.0465,16.8204
59.961,38.6339,24.2909
26.0185,5.79395,17.8753
20.8714,16.4159,-39.7503
-33.0358,-14.316,-32.1711
4.00847,-3.38325,-0.320879
0.602178,0.106381,0.178791
4.48128,18.804,61.8682
37.629,-46.1973,9.24446
6.55083,66.6824,64.9662
-2.89158,4.01985,4.90273
-9.39209,0.283675,-5.31199
16.042,1.07887,-2.55109
11.8125,-42.0181,3.79958
-6.53975,19.9819,-26.6006
56.8761,-0.0621345,62.6657
-88.0832,-6.50599,-44.7578
-64.4771,-13.38,39.3163
-16.9208,6.50875,-5.54784
2.40356,-2.23282,1.19389
26.5455,36.6081,2.21842
19.767,-35.9681,31.3976
-3.9467,-3.8064,3.15671
51.7537,31.7522,-53.0094
17.1699,4.15648,23.408
-7.1463,8.64417,8.44248
-53.4077,20.6935,37.166
12.8545,14.4663,-11.2559
-25.2838,26.1809,3.86957
67.4557,39.3528,17.7139
-20.352,7.08136,-3.40323
75.7142,-62.5151,-9.36136
12.9743,9.37057,-12.9673
3.32597,4.65695,1.34349
-11.4784,6.12316,-10.2742
3.25201,15.0314,-3.2265
-27.873,57.574,43.0876
50.2573,30.0463,11.8636
-51.7837,-68.9903,-5.34957
2.50041,7.73537,4.24097
34.1526,-30.7604,12.5885
7.89465,-12.7096,-20.9648
17.5902,5.91806,-7.70332
35.2927,-15.7325,-2.68286
47.8501,-21.0912,4.55475
8.26234,-58.0466,5.13633
56.9054,-17.7363,0.5744
2.69758,0.388251,1.1231
-72.1676,18.5737,-54.4037
-0.533878,-53.3822,-7.48403
-1.27135,8.92011,-31.2849
-20.6765,45.2903,19.7688
19.2861,-13.419,12.507
-26.2075,24.8863,12.2276
-23.1435,-19.98,10.866
27.9609,29.05,-3.60597
50.5452,-42.3632,38.6827
1.99348,75.5072,28.8918
-3.9399,-7.60202,8.59399
-10.8721,-2.21673,2.6488
-15.3648,31.0252,-8.28458
-74.5975,54.2829,-31.6826
19.1852,14.8168,-16.7098
-40.202,72.6685,-15.6984
3.77753,-3.75848,-8.08748
-58.0868,0.846654,35.15
-36.8235,-39.3895,74.2331
-4.65928,15.5318,4.08701
-37.9003,-43.1691,19.4364
35.4433,39.336,-43.8334
26.1696,-12.842,28.4487
-9.67935,0.711466,-11.4699
30.8005,-75.645,-42.7649
1.84368,1.5297,38.6762
-28.0365,28.8079,33.3007
12.3183,-66.7832,-18.6319
-41.2694,33.5601,-50.5313
68.5298,30.0527,-3.70413
-11.6457,-15.4349,11.0497
24.3466,18.19,42.3493
16.5693,44.0176,49.9208
64.5418,22.3487,3.10247
-12.8954,-3.95158,-0.0647031
-6.20682,-3.53731,-5.52231
-4.273,-83.5462,36.9317
-25.0185,-7.49551,12.3276
-60.5589,13.5447,39.0422
50.8338,-56.4358,24.9882
-16.8714,-41.4769,56.2969
2.6972,-25.2087,13.9859
-6.80906,-8.09416,4.01081
-27.1284,50.1166,-0.91856
-5.17929,-6.57268,-3.58726
-10.4533,-57.3724,-50.055
6.32947,3.77698,4.05627
-9.93319,3.02039,-39.168
64.7435,-35.5933,-50.3655
-1.57016,4.67892,-5.29381
-54.6078,-61.6548,28.765
-13.0571,1.27263,-12.4239
42.2007,32.0346,-2.66204
-15.3035,-53.8386,23.7444
15.8532,-34.4896,5.39108
28.5216,-82.354,16.4431
-41.8351,17.9835,38.6043
-27.804,14.6475,57.8434
34.3458,45.3618,31.9079
21.3042,-39.1114,40.1282
4.93817,19.0125,-17.5382
38.7759,-9.17083,-11.9582
42.6419,-69.8395,7.80205
-2.72429,-13.4648,-10.4668
-4.48155,-41.3642,74.9146
17.9445,60.1558,-6.25686
-11.5947,3.91825,-4.32658
1.42078,-0.0684613,1.64592
-7.18902,16.7432,-9.383
16.7208,16.2519,30.5306
14.1303,7.89537,-17.7358
-15.7548,62.8987,-58.8346
50.9986,2.0603,37.7627
-7.80938,3.04431,27.2379
5.85948,19.278,-19.0854
-5.03754,-21.1523,37.9907
-70.1164,-69.167,-7.60964
-33.6482,62.5602,-3.51972
17.9155,12.4231,7.67952
8.71776,10.1751,11.5183
-45.8016,-19.6757,59.5299
-14.5908,-17.3491,-17.3473
25.4394,17.2096,-1.52072
-49.519,-63.4538,-35.707
-50.7428,-56.6755,-6.17799
-37.9396,27.7902,39.3304
-21.3973,0.582805,86.0676
-1.00317,-7.78999,26.2333
-28.5383,-6.6526,8.42657
-6.65652,39.9243,17.6443
-6.45973,-14.8707,27.8652
15.3195,10.8785,-60.2079
55.7883,46.2546,26.3087
-12.7453,9.37996,2.45907
26.5966,22.6033,-22.3274
27.7774,77.776,-55.2261
34.9835,-61.2571,52.986
44.6435,-47.0985,-37.8235
-41.9961,-30.0087,57.1843
-50.1303,-38.5975,-62.4919
-57.3533,-44.8223,-9.51559
7.19846,-18.5452,-6.83552
-15.5627,-18.9376,-17.0336
-24.1319,-20.6073,-25.7501
-1.44341,7.43823,1.08074
44.7717,42.1419,39.139
58.1545,-50.8383,-24.6983
5.50035,2.13545,-0.278941
44.9249,-4.25404,-45.191
10.9365,52.9707,65.0356
-44.7729,52.602,19.6774
49.1383,-64.6218,56.0306
38.0547,-24.7827,30.2873
-37.9665,-57.4948,54.7255
-15.7032,36.447,83.154
-19.6685,17.2261,7.8919
-94.1196,-10.1878,18.7478
-50.3805,-5.00832,-8.65384
-43.4995,-44.9035,18.4423
-58.019,-2.54648,-6.16551
15.4942,-9.0336,-70.6852
40.7912,45.1448,38.8924
-28.3659,-70.6992,-2.2932
22.2171,10.2266,29.9077
13.3755,-17.0153,29.4053
4.49507,-5.50024,3.14558
-46.4375,-30.328,-44.2751
28.2591,92.2294,-20.2913
4.60262,-29.3658,-35.8375
50.2006,14.3836,69.8257
-14.3877,-19.1323,17.8287
4.9704,-55.8573,36.6486
-0.267167,-0.12249,0.405577
-65.4964,14.3749,50.5563
43.5838,42.347,16.4335
-19.2713,39.1062,68.8567
24.5164,46.771,52.2858
34.261,86.8184,26.841
-51.2589,-20.1211,-23.2256
-19.4117,11.8845,35.4548
-5.178,-0.197027,-6.98658
-6.10905,-3.67339,6.05188
-20.4055,-67.1352,-24.5661
-17.7745,-40.7468,-28.7242
19.9938,-26.5667,-47.1229
-0.644096,-0.937268,-0.0697118
-23.5085,4.76576,-23.4557
-0.210725,0.261698,-0.100399
-4.42257,-4.13694,5.86516
41.3441,35.7182,-63.0258
-5.38576,17.6181,20.1267
-9.48236,11.6053,-2.60774
24.8947,-31.1512,-78.0861
26.3342,-66.2434,-56.6905
-4.38326,7.54483,-5.11301
-10.2339,77.7124,18.8847
39.8676,-31.0247,-80.5936
4.65839,-4.07011,-4.89488
-47.5648,33.3221,-7.28742
9.10465,-11.0636,16.6174
19.2185,-14.8068,25.4452
-54.2269,12.382,-33.6261
19.2079,21.9018,6.61061
4.78331,-32.5116,-3.51725
-28.2888,5.55585,0.186231
0.329969,-3.16778,15.0528
2.43964,1.55832,0.63294
32.3726,-33.0266,-31.8183
1.41244,2.83782,1.11164
39.4854,-2.63259,0.769274
4.05865,-62.7439,-5.32629
53.5811,-60.4555,-50.0592
39.3472,0.609373,19.4335
32.9892,27.3946,-14.5038
-11.354,46.4263,-52.9583
-28.6863,1.0823,34.4744
-64.8519,61.8372,2.1687
30.2966,5.92256,70.9797
9.35905,7.22208,-6.93572
45.0365,4.00257,-12.7515
22.3165,-22.9312,20.4669
-7.89279,-36.9724,6.74363
-18.7851,12.0617,5.79046
60.8654,21.8553,69.3012
41.647,11.7149,-23.2698
9.00792,11.6641,-9.81675
46.4163,10.1573,45.2314
26.1652,1.84066,1.34894
-8.42399,31.5044,-46.923
-6.07724,-71.0662,54.9687
-1.31465,-24.2453,-12.6942
10.6928,6.21773,3.73785
6.45734,2.01709,-8.89755
-4.14075,12.5639,7.51313
-15.4551,-4.36508,11.9828
0.871546,29.1264,-32.907
3.12313,-3.30816,-0.666769
-8.31607,-8.52869,6.24974
6.77484,47.1909,-53.1711
-2.10883,-0.447159,3.60484
-59.8195,27.5895,-11.8533
-18.4156,-47.7019,-48.3955
0.655093,81.2368,-31.0884
8.27222,-33.608,36.458
17.8117,-67.945,5.62267
9.7853,0.160589,-85.0996
-61.0843,-18.0487,32.283
38.1562,-54.3049,2.49141
-29.4046,45.5592,11.5382
-8.69461,85.1313,4.99146
-13.9232,-0.586768,-3.39643
-13.4982,5.16462,27.8706
-4.39283,-4.46683,33.1998
37.0089,-78.0754,-37.2222
-23.5527,21.2552,50.2313
4.98253,4.81647,-4.89724
-71.0497,31.3648,3.00004
14.5452,-4.21968,11.1744
-78.9388,43.8913,41.8501
4.86379,1.1883,-4.84753
5.09147,-12.3582,-7.23283
58.8612,-55.0419,-33.9757
-19.2832,-26.4138,73.4037
-47.3461,5.54085,-22.4166
-44.6208,70.4135,30.5282
-0.786287,20.4907,-13.2725
-2.73538,-54.3234,7.37262
-6.53036,-2.46479,-10.0889
-1.41297,5.52302,-4.83785
-26.5242,-16.6247,-24.7102
0.702813,5.68614,-5.41022
-11.9126,-11.7912,-10.8837
15.7088,-10.7183,-17.0218
-42.8954,-43.1009,-12.8124
-31.056,-56.0695,-67.8033
43.0287,-7.31305,-10.46
25.0884,-23.2523,-5.12679
47.2573,-41.0061,-3.47137
22.5275,25.4155,19.2849
-2.84534,-5.71901,4.8389
19.873,-39.0257,58.6591
-65.7746,-26.8387,-59.9114
-49.153,6.76364,63.3076
24.1083,-32.8867,-3.06119
19.7729,19.5969,-13.7951
-5.03673,-1.98767,12.3835
11.89,34.4982,-32.4239
-62.1897,43.6311,58.595
-0.804135,33.0898,24.4718
-8.08262,7.28347,-74.2628
34.7553,-24.2636,83.8827
47.3693,-25.7921,11.3802
-41.7815,18.8797,-33.109
-3.1003,-54.2506,-39.7377
37.6957,-42.0228,26.9372
-4.64976,-8.59652,-1.48871
-1.79636,-3.02573,1.72358
-17.7255,80.3436,-18.7859
11.2738,-8.65085,4.10364
81.3074,-47.1823,-25.2437
11.4545,12.652,11.9497
-23.6109,-42.1575,80.6951
29.0647,-6.63235,-17.524
-39.3679,-42.623,-26.1933
-28.9122,-3.61131,-41.8895
10.6211,43.2845,51.6183
16.6129,90.8528,34.1711
79.1587,-16.2688,19.5429
-34.521,-43.753,-52.5932
29.6754,-28.814,69.9418
25.0453,18.2756,-17.26
-15.4691,-53.5839,-36.128
36.8062,36.8619,-52.6028
-59.4317,-64.1233,17.1048
-9.7701,-20.1881,-27.217
15.8415,12.6281,12.166
11.1284,-6.18552,15.5301
19.1665,6.31296,-6.71993
17.1067,29.1432,29.8362
30.3216,-7.30193,-73.003
-42.5843,68.297,57.9974
1.34263,-7.67669,-5.74907
31.3838,-90.1107,13.0358
-23.5181,-15.7346,14.6495
-19.2981,54.6566,-79.1703
-3.0895,-5.21039,2.4612
5.19661,12.7503,8.15913
-27.8229,-26.33,-18.8358
25.6826,-30.9337,-22.9688
-29.091,-31.8216,-27.5335
53.6436,48.2588,-66.4575
85.554,-1.5811,-30.0964
-24.5626,76.9292,32.4615
7.00818,-10.79,-3.94727
-8.87987,-4.41449,-14.3115
5.2004,-10.0321,15.8122
-40.7458,-16.3733,9.23495
47.9574,35.3058,39.611
-33.9283,-35.585,-37.2428
0.860321,-16.7221,10.4035
3.10473,29.8707,-38.9205
30.8909,-28.349,-67.1193
6.59818,-15.7383,-22.1497
-24.0237,-33.2856,-52.016
7.07706,-34.1135,81.2725
-33.9962,-46.201,58.1524
40.0555,7.633,-17.4353
87.2763,-20.2397,15.6851
18.1466,-17.8428,16.7367
56.3406,53.7968,16.5566
35.2188,6.20059,15.2385
12.5866,-0.0390789,-19.192
32.6606,-9.42683,-31.977
18.7787,-15.3827,-41.2924
23.2627,-16.9293,-17.4935
-62.7812,-72.8998,19.0592
-29.2708,-19.3373,-4.15996
-6.0083,-0.202475,-13.4903
20.7387,21.3302,-0.560955
32.3666,38.2931,-22.1419
-28.2742,75.0019,35.8981
-0.635211,4.32822,-4.86525
-9.79135,19.8527,18.642
-44.6151,-82.7088,26.679
-8.20047,5.96679,-6.81624
19.4473,21.249,-16.0009
68.5378,-7.43826,-44.5724
23.9095,28.7717,90.8305
-14.4213,12.0664,19.4671
-16.3119,-9.45953,32.1776
24.7782,14.6205,-0.00521842
47.5944,-29.8192,-30.0288
-22.4022,41.2655,35.7453
57.1933,-12.3311,38.2921
27.6582,-22.0245,1.20925
-5.38071,-10.3993,-4.5576
-80.5809,-33.0286,-20.3375
10.5108,3.6054,-8.3041
61.4345,-75.6247,-9.02249
-15.2418,58.7634,37.6694
29.5077,-6.48978,-76.977
-5.28318,0.383704,-2.81852
1.28785,2.78542,3.1222
-77.1102,33.5307,-26.286
11.5013,41.8168,-21.155
-9.93587,17.7118,56.8224
0.966876,7.07466,5.6594
-9.08282,9.81627,-6.82109
-16.467,-12.8064,3.92008
-0.291557,4.91142,-8.4664
45.4592,45.4468,31.7914
-35.7231,16.4585,-16.9311
2.83097,-7.28168,5.94155
-1.87486,-0.689352,0.212353
-55.4504,37.352,-18.3463
-50.9017,25.0884,-25.32
-41.4737,-28.1807,-29.4497
25.4013,-27.5683,-24.5104
11.4063,-92.88,13.1122
42.4683,-10.5981,-24.5393
-42.0936,-6.91403,-36.2422
63.6814,-23.9065,63.8051
-57.2114,-20.6058,24.4901
17.0678,-13.3561,1.67567
-45.9237,-45.1276,-21.6359
42.4273,-51.6916,49.9693
41.198,-87.3848,-14.7915
-10.8533,-21.3902,-24.8933
44.4163,-7.04309,54.8939
-22.1132,52.0529,-51.1191
18.724,-21.874,-3.58263
-52.8628,17.9998,44.31
36.1898,22.929,46.9691
-1.37996,-7.22791,3.04734
-3.11177,-2.80955,-3.05112
-59.6542,-56.3795,51.9835
0.0281691,0.448617,-0.878976
-23.4985,10.0718,27.0121
-22.5263,-42.723,-45.0403
-10.9011,9.82195,-3.12304
-3.36077,-11.0033,10.0978
74.5666,3.4742,2.55331
-2.77489,14.3705,-7.86849
11.2717,-8.08606,-11.4625
30.949,-3.52108,35.8375
15.5711,1.66506,22.1546
-28.5948,-12.3098,-18.775
6.68382,5.55177,-9.99297
-50.4188,31.5174,-32.2464
-15.6796,17.8072,95.9462
29.8325,-30.9083,28.6875
17.5195,-23.3637,66.5253
-19.4474,39.8642,-42.1712
-43.9535,56.782,-6.04422
-2.69812,-8.45983,-16.2079
-6.26031,-6.10379,-4.11935
-31.4597,38.3885,19.8048
11.2432,-1.81879,-7.93784
14.0016,-24.3479,5.60624
-22.2002,13.6251,6.99758
10.8928,16.1695,4.46437
-4.77655,6.76839,-8.20444
47.0758,-26.1393,0.223256
-59.367,-28.4882,-4.64667
-0.431749,5.02073,2.77776
-10.2139,-2.24127,85.5494
65.3155,14.5271,22.0541
-25.4644,5.46612,-17.0925
-63.1946,15.0102,-31.006
7.15796,-7.67314,-0.0587099
-2.8638,0.623155,-1.51534
27.0926,-13.0726,16.3226
35.0637,45.7095,39.8995
-38.3884,24.6589,-10.1719
13.6335,-9.31782,-42.8093
11.7836,-30.2185,-23.1172
7.17842,-7.52966,6.66308
-78.5895,42.0398,-32.1166
2.23444,35.7084,3.1565
22.0965,5.64434,16.0313
-13.1677,-6.90629,-16.8758
-49.3028,-20.249,77.2793
1.53662,14.3188,48.6528
4.29258,-57.4284,-27.5799
-1.71819,-1.21686,1.36065
-19.747,-45.3268,-37.5448
-21.1832,-7.40476,-10.6543
-39.5674,35.7195,22.2459
-42.1135,39.2243,49.5535
-25.4722,-24.329,37.5803
-25.7841,-11.0823,-24.5701
-41.074,-29.1618,17.138
52.4703,54.6931,-49.5606
-0.0075683,-0.491555,0.146699
-16.2694,22.2152,49.2051
-27.7086,14.8616,8.73114
11.8757,-38.7924,49.6205
-0.843723,20.2173,22.5969
33.4104,11.164,-41.1338
-2.93037,-35.5217,-8.4831
-19.7675,2.88458,-15.7298
4.45709,19.2647,18.8635
43.7232,11.1066,-44.4465
5.85656,-5.52399,1.24948
-7.97588,27.0977,-35.6339
2.89134,-3.29148,17.8005
-22.8254,36.6262,37.7828
-39.1415,-46.9094,-38.6403
18.1396,3.85224,-9.45966
-16.7268,91.206,31.0891
11.248,8.24188,36.0925
-0.650265,1.06566,-1.77197
-20.6817,1.60782,-4.39473
2.20493,-23.365,-18.1351
3.98939,0.381278,4.15215
1.56254,0.572947,1.34089
-1.66314,46.9891,19.7992
-42.3762,0.966911,14.3781
-18.4124,-21.9491,23.5051
-35.6305,9.16275,-38.3341
-7.93266,6.21869,10.3653
-24.4158,5.21767,4.56868
-2.07033,32.6137,69.2503
-15.3979,-7.0433,-2.59375
-46.7274,-12.7748,-68.8713
-0.869085,1.32103,1.02714
65.9599,22.2908,50.0149
-26.7944,-15.9405,-9.55062
26.5846,33.7638,34.0331
56.9635,-50.6303,49.436
-2.85471,-41.6539,2.80954
-16.3129,54.3685,65.9572
52.6562,49.8956,13.8314
-49.9107,8.88386,-37.6925
-11.1562,-13.5196,-7.47615
-41.2212,34.4963,39.2711
-28.9328,-22.0637,34.4336
40.6593,-57.3936,32.0504
-18.7063,-29.3887,-44.0516
58.725,-71.6626,-1.25384
23.8974,-18.7409,-17.5255
-44.1413,34.2694,12.3037
15.0513,9.95803,-25.2541
-36.8381,-21.5025,26.6593
4.4806,12.6796,-35.7204
1.46315,12.8653,31.2596
-2.22674,-1.48939,2.91263
6.12217,47.8032,40.754
-2.17884,-4.24596,3.80505
-54.1585,3.13125,66.4452
60.4046,15.7564,-63.0641
4.12222,23.8177,7.14352
32.7572,-16.3482,-74.4523
-1.065,0.0391757,-0.808804
46.9093,-7.28759,-83.739
40.021,-5.68641,-39.8236
13.9107,-25.2075,-10.5199
-13.9214,4.06188,-7.20154
-17.2839,12.8222,6.93667
-49.2041,-2.7719,-0.797299
-49.1712,49.5828,37.1523
1.2759,-1.10896,1.73741
23.7581,52.2971,38.2577
16.2301,-44.9664,-40.9869
28.9603,27.9911,33.2305
-5.20968,-9.03661,-1.32616
-28.862,-13.0584,9.53376
-20.5811,-25.2423,-63.464
-14.1629,-17.8519,26.9154
-0.0307443,-0.109601,-0.0313888
-50.5317,60.8674,-16.4591
-1.0364,9.54352,8.75465
-43.9477,-63.5436,28.6103
56.8154,-0.250175,71.3201
5.64177,32.3072,-18.8988
51.7292,7.49442,29.1893
-16.5582,-3.42862,-1.26988
-46.8963,62.8229,-39.5972
-7.9756,-25.2599,-0.840836
75.1266,34.5591,-55.5426
-9.78078,23.5806,23.5286
-25.1974,56.2884,-40.3677
17.597,-22.8835,11.28
64.5442,25.5848,-59.1033
32.7346,78.1,18.8944
24.2208,-28.5353,-22.632
43.1086,-51.6781,-51.154
13.0651,-7.78605,-3.78579
-53.1389,-6.34907,-43.4539
3.7659,-23.3766,7.2954
-44.5454,53.4676,62.3648
53.0853,-49.082,-10.6005
72.6716,-49.9549,-42.5632
46.8907,-10.1492,-22.3994
-41.838,31.2576,25.0944
-53.742,51.4765,-51.8062
-13.8796,-19.0871,33.369
74.2133,19.6372,9.63528
40.6886,-20.424,-39.8912
37.8017,30.2355,7.54349
-55.7601,57.491,6.56327
-23.4649,-12.308,22.8432
84.1551,23.534,1.35409
-73.9059,-37.2497,22.7101
48.9456,-39.8805,-2.90984
-5.74509,23.1336,16.9979
-31.8312,-68.6424,-50.7279
32.5225,47.4788,-9.86888
-8.86399,-14.8758,12.9115
-0.231693,0.103407,-0.092672
-26.5486,14.8684,-24.9887
-44.2427,-7.88988,63.5946
-6.68284,3.40197,-3.06476
-25.6795,83.6845,-21.0917
-50.9649,10.2753,-34.9041
44.9267,-57.9404,-53.828
-19.0313,25.0825,27.48
2.28402,33.3086,-9.16273
8.85031,11.9198,-89.4474
50.7434,-63.036,52.0319
29.5343,31.4264,-35.0105
14.5779,51.6362,79.6138
33.7421,-59.1313,-63.521
-12.9599,-28.7676,20.4934
-16.5018,15.012,13.5106
5.79274,4.11638,5.61867
12.963,-21.4682,-35.671
23.3232,-24.1777,20.38
43.6108,-67.9501,-53.8323
24.0276,23.4928,-70.3437
-74.3881,19.5339,-7.27402
17.3764,-9.28894,11.9736
51.4812,-44.403,14.9743
8.44215,-15.9783,3.56356
30.36,8.39705,-43.0779
35.4288,37.3154,46.5507
40.7776,-52.0377,4.48366
2.67269,-4.00202,10.8444
-13.8021,-1.18269,89.5958
-22.3041,-54.4236,-62.1543
38.3524,18.9601,62.6453
-45.4562,60.1763,-7.13661
-12.3364,-13.3145,11.4315
9.98992,-9.18652,0.222914
41.6481,-39.1164,71.4081
41.5174,-2.73043,38.1171
1.33926,-11.5395,17.4381
74.0215,-28.0689,44.9672
12.7815,-11.72,6.0706
0.397015,-86.9248,-31.696
11.4861,15.7764,-40.4746
0.0200239,1.95873,-0.674653
-16.1603,36.6659,-11.0358
24.2259,79.0624,35.1555
28.6822,3.77645,44.4498
-42.5858,4.05715,21.3443
25.6089,-25.9567,-56.0243
-45.3692,-37.3919,47.1036
-44.8186,-62.8927,-18.8811
-2.92682,1.8139,-1.55537
17.3833,73.5831,25.7061
7.11247,-32.083,17.35
-15.2286,8.64985,-17.514
0.902718,-19.4689,-27.53
-13.2457,21.3131,-22.3031
13.8153,-25.3072,-50.695
18.2158,5.8773,-18.8929
-54.1476,-17.472,-30.6953
13.0824,17.8621,8.37281
25.607,-16.6889,-86.2877
82.7437,34.9435,28.9542
50.8443,39.5808,21.6009
7.22639,14.1094,4.67745
-8.81524,-24.0783,-2.57103
